obstime,bg_mean,bg_std,bg_total,src_error,src_mean,src_net,src_std,src_total,filename
2015-03-01T04:52:58.386014,-1.08281933767e-11,8.31943958168e-11,-2.64207922207e-09,1.15577347692e-09,9.96013382881e-10,1.94320435298e-07,2.92849633432e-09,1.92230587004e-07,N2784-7/Q1/N2784-7.Q1.I.150301_0452.C.009143.092205N2208.0060.nh.fits.fz
2015-03-01T05:35:58.783014,3.0812097665e-12,9.05802585716e-11,7.51815165678e-10,1.25838117704e-09,9.966083514e-10,1.91750743284e-07,2.70764521915e-09,1.9234541071e-07,N2784-7/Q1/N2784-7.Q1.I.150301_0535.C.009158.092204N2208.0060.nh.fits.fz
2015-03-01T06:24:19.286012,-2.65881457476e-12,1.00894063937e-10,-6.48750775323e-10,1.40166511731e-09,9.88885529019e-10,1.91368059177e-07,3.15998183176e-09,1.90854905213e-07,N2784-7/Q1/N2784-7.Q1.I.150301_0624.C.009173.092205N2208.0060.nh.fits.fz
2015-03-03T00:58:54.348014,2.64142197698e-11,1.2376343006e-10,6.44506981118e-09,1.71937653004e-09,9.97226190513e-10,1.87366708815e-07,2.45369813356e-09,1.92464653992e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0058.C.009499.092205N2208.0060.nh.fits.fz
2015-03-03T01:30:20.488014,3.88884133229e-11,5.93807503169e-10,9.48877243445e-09,8.24943757749e-09,8.50301426492e-12,-5.864381869e-09,6.18015361109e-10,1.64108171496e-09,N2784-7/Q1/N2784-7.Q1.I.150303_0130.C.009511.092205N2208.0060.nh.fits.fz
2015-03-03T01:38:06.646642,4.74737055223e-11,1.12440501354e-10,1.15835838699e-08,1.56207335955e-09,9.84467729559e-10,1.80839847985e-07,2.08206074603e-09,1.90002268141e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0138.C.009514.092205N2208.0060.nh.fits.fz
2015-03-03T02:18:47.088014,4.89215959409e-11,1.09554823546e-10,1.19368692708e-08,1.52198420533e-09,1.00861707875e-09,1.85221239235e-07,1.82080028832e-09,1.94663101638e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0218.C.009529.092205N2208.0060.nh.fits.fz
2015-03-03T03:09:04.143007,5.76694837717e-11,1.14863688006e-10,1.40713538599e-08,1.59573732006e-09,1.02587383033e-09,1.86863431395e-07,2.08186290429e-09,1.97993642814e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0309.C.009545.092205N2208.0060.nh.fits.fz
2015-03-03T03:51:18.787012,4.54073480205e-11,9.6732004351e-11,1.10793925145e-08,1.34384392503e-09,1.01275543507e-09,1.86698173366e-07,2.27352581206e-09,1.95461794306e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0351.C.009560.092205N2208.0060.nh.fits.fz
2015-03-03T04:32:29.444010,6.33789132287e-11,1.16373639891e-10,1.54644546058e-08,1.61671420695e-09,1.00534391922e-09,1.81799236998e-07,2.07679584641e-09,1.94031372303e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0432.C.009575.092205N2208.0060.nh.fits.fz
2015-03-03T05:11:16.525012,4.48845231815e-11,1.24323565331e-10,1.09518234481e-08,1.72715808322e-09,1.05400188577e-09,1.94759650185e-07,3.00323854674e-09,2.03422359846e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0511.C.009590.092205N2208.0060.nh.fits.fz
2015-03-03T05:48:23.477006,3.32739773234e-11,1.13554006476e-10,8.1188504808e-09,1.57754265206e-09,1.0130134509e-09,1.89089718106e-07,2.54846499459e-09,1.95511589141e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0548.C.009605.092205N2208.0060.nh.fits.fz
2015-03-03T06:25:44.325988,2.35724356701e-11,1.29942001603e-10,5.75167424799e-09,1.8052119799e-09,9.87405046615e-10,1.86019690318e-07,2.40348407843e-09,1.90569167557e-07,N2784-7/Q1/N2784-7.Q1.I.150303_0625.C.009620.092205N2208.0060.nh.fits.fz
2015-03-03T22:43:40.381071,-9.11177058284e-13,1.29465509494e-11,-2.22327198318e-10,1.79859224736e-10,9.41551795298e-14,1.94029126099e-10,1.40112019209e-11,1.81719500558e-11,N2784-7/Q1/N2784-7.Q1.I.150303_2243.S.009986.092205N2208.0060.nh.fits.fz
2015-03-03T23:20:45.136077,5.00011219495e-13,1.45635916521e-11,1.22002741243e-10,2.02323879872e-10,-2.65548461042e-13,-1.47753018154e-10,1.39965235582e-11,-5.12508542549e-11,N2784-7/Q1/N2784-7.Q1.I.150303_2320.S.010001.092205N2208.0060.nh.fits.fz
2015-03-03T23:57:37.039075,1.04588896137e-12,1.47986466831e-11,2.55196919152e-10,2.05589364977e-10,-6.2214908789e-13,-3.21931342695e-10,1.37612499521e-11,-1.20074769572e-10,N2784-7/Q1/N2784-7.Q1.I.150303_2357.S.010016.092205N2208.0060.nh.fits.fz
2015-03-04T21:50:53.553189,-3.02789585939e-13,9.94009562161e-12,-7.38806585354e-11,1.38092218216e-10,2.47139629725e-13,1.0613634277e-10,1.06686473891e-11,4.76979497566e-11,N2784-7/Q1/N2784-7.Q1.I.150304_2150.S.010241.092204N2208.0060.nh.fits.fz
2015-03-04T22:28:56.584258,2.02553184186e-13,1.1269955455e-11,4.94229761283e-11,1.56567217524e-10,-7.15818355111e-13,-1.77245718103e-10,1.14941355045e-11,-1.38152947415e-10,N2784-7/Q1/N2784-7.Q1.I.150304_2228.S.010256.092205N2208.0060.nh.fits.fz
2015-03-04T23:08:36.779204,-3.544177213e-13,1.1246301633e-11,-8.64779220455e-11,1.56238605387e-10,-1.04120130486e-12,-1.32549235476e-10,1.12821219381e-11,-2.0095185238e-10,N2784-7/Q1/N2784-7.Q1.I.150304_2308.S.010271.092205N2208.0060.nh.fits.fz
2015-03-04T23:46:53.541187,1.34933459805e-12,1.04966807815e-11,3.29237637153e-10,1.45824546882e-10,-2.89017030794e-12,-8.18224432653e-10,1.09961449668e-11,-5.57802859458e-10,N2784-7/Q1/N2784-7.Q1.I.150304_2346.S.010286.092205N2208.0060.nh.fits.fz
2015-03-05T00:58:05.370017,5.75026901095e-11,1.30349453453e-10,1.40306566365e-08,1.81087245199e-09,1.02471053864e-09,1.86671115898e-07,2.31040608867e-09,1.97769139731e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0058.C.002038.092204N2208.0060.nh.fits.fz
2015-03-05T01:39:22.288014,7.35226324267e-11,1.29479191258e-10,1.7939521868e-08,1.7987823453e-09,1.04183006666e-09,1.86883340803e-07,2.47162001976e-09,2.01073206085e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0139.C.002053.092205N2208.0060.nh.fits.fz
2015-03-05T02:19:56.254013,6.26930035663e-11,1.27228769187e-10,1.52970933698e-08,1.76751846492e-09,1.0498304448e-09,1.90517525311e-07,3.0263025419e-09,2.02617272294e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0219.C.002068.092205N2208.0060.nh.fits.fz
2015-03-05T03:02:12.821012,-2.80374595069e-11,1.43559025778e-10,-6.84114009886e-09,1.99438576765e-09,9.24784027134e-10,1.83894542261e-07,2.77000844484e-09,1.78483318791e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0302.C.002083.092205N2208.0060.nh.fits.fz
2015-03-05T03:42:52.335012,9.70301096415e-12,1.24254245781e-10,2.3675346128e-09,1.72619507577e-09,9.8858132791e-10,1.8892352216e-07,2.54430410074e-09,1.90796200172e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0342.C.002098.092205N2208.0060.nh.fits.fz
2015-03-05T04:25:45.317014,6.75455481478e-12,1.28753743778e-10,1.64811142511e-09,1.78870418477e-09,1.00726138541e-09,1.93097818624e-07,2.98776470231e-09,1.94401451381e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0425.C.002113.092205N2208.0060.nh.fits.fz
2015-03-05T05:09:59.370011,2.31245751714e-11,1.28962285295e-10,5.64239632794e-09,1.79160131175e-09,9.97844917805e-10,1.88121020983e-07,2.62510968518e-09,1.92584067804e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0509.C.002128.092205N2208.0060.nh.fits.fz
2015-03-05T05:52:39.225003,2.72891171466e-11,1.27468230415e-10,6.65854438253e-09,1.77084524822e-09,1.00062935715e-09,1.87854666933e-07,2.3016528683e-09,1.93121465486e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0552.C.002143.092204N2208.0060.nh.fits.fz
2015-03-05T06:30:36.930145,1.64792120921e-11,1.41673825449e-10,4.02092759089e-09,1.96819560649e-09,9.78345293667e-10,1.8564014681e-07,1.89535009909e-09,1.88820635572e-07,N2784-7/Q1/N2784-7.Q1.I.150305_0630.C.002158.092205N2208.0060.nh.fits.fz
2015-03-05T19:26:14.229255,2.07825336801e-12,1.25252481997e-11,5.07093811386e-10,1.74006309361e-10,,,,,N2784-7/Q1/N2784-7.Q1.I.150305_1926.S.010338.092205N2208.0060.nh.fits.fz
2015-03-05T20:03:08.988004,8.28058921345e-13,1.17077398123e-11,2.02046379627e-10,1.62649116398e-10,1.24125503712e-12,7.97468618918e-11,1.25936604894e-11,2.39562231164e-10,N2784-7/Q1/N2784-7.Q1.I.150305_2003.S.010353.092205N2208.0060.nh.fits.fz
2015-03-05T20:40:00.725992,-1.15134599988e-13,1.20091081177e-11,-2.80928422886e-11,1.66835864568e-10,1.07875286395e-12,2.30420280078e-10,1.13932830184e-11,2.08199305018e-10,N2784-7/Q1/N2784-7.Q1.I.150305_2040.S.010368.092205N2208.0060.nh.fits.fz
2015-03-05T21:17:26.077991,5.3276898545e-14,1.0840377207e-11,1.29995632314e-11,1.50599324678e-10,-7.44904572053e-13,-1.54049023537e-10,1.16430632496e-11,-1.43766581973e-10,N2784-7/Q1/N2784-7.Q1.I.150305_2117.S.010383.092205N2208.0060.nh.fits.fz
2015-03-05T21:54:19.464000,-2.06004064176e-13,1.08413547237e-11,-5.02649900869e-11,1.50612911032e-10,2.00211795385e-13,7.83996617626e-11,1.11975480971e-11,3.86408752218e-11,N2784-7/Q1/N2784-7.Q1.I.150305_2154.S.010398.092205N2208.0060.nh.fits.fz
2015-03-05T22:37:00.747040,1.44132730924e-12,1.16474529674e-11,3.51683876465e-10,1.61811578026e-10,5.98746800837e-13,-1.62618044031e-10,1.16758417171e-11,1.15558132507e-10,N2784-7/Q1/N2784-7.Q1.I.150305_2237.S.010414.092205N2208.0060.nh.fits.fz
2015-03-05T23:14:27.749125,1.83710821078e-13,1.16161255961e-11,4.48254419694e-11,1.613763706e-10,9.0344811981e-14,-1.80196413346e-11,1.1830329251e-11,1.74365487327e-11,N2784-7/Q1/N2784-7.Q1.I.150305_2314.S.010429.092204N2208.0060.nh.fits.fz
2015-03-06T19:24:09.577941,,,,,,,,,N2784-7/Q1/N2784-7.Q1.I.150306_1924.S.010491.092205N2208.0060.nh.fits.fz
2015-03-06T20:01:55.582951,-5.45375756274e-13,8.74716098165e-12,-1.33071678676e-10,1.21519447283e-10,2.4688213713e-12,5.81740045025e-10,9.04480483566e-12,4.76482520106e-10,N2784-7/Q1/N2784-7.Q1.I.150306_2001.S.010506.092205N2208.0060.nh.fits.fz
2015-03-06T20:38:56.712943,-4.21613292239e-13,8.07821604748e-12,-1.02873640162e-10,1.12226158921e-10,2.11053939082e-13,1.22104770739e-10,8.41995223544e-12,4.07334097008e-11,N2784-7/Q1/N2784-7.Q1.I.150306_2038.S.010521.092205N2208.0060.nh.fits.fz
2015-03-06T21:16:47.879957,-7.27125770619e-13,9.15788625488e-12,-1.7741869085e-10,1.2722542464e-10,-3.52038141476e-13,7.23919119094e-11,8.71990066958e-12,-6.79433592721e-11,N2784-7/Q1/N2784-7.Q1.I.150306_2116.S.010536.092205N2208.0060.nh.fits.fz
2015-03-06T21:53:19.899937,-4.30461737219e-13,8.78910746266e-12,-1.05032663122e-10,1.22102175593e-10,-3.87016680435e-15,8.23321688603e-11,9.28273170137e-12,-7.46942167406e-13,N2784-7/Q1/N2784-7.Q1.I.150306_2153.S.010551.092205N2208.0060.nh.fits.fz
2015-03-06T22:31:24.632973,7.61475680688e-13,9.01715421081e-12,1.85800069774e-10,1.25270308016e-10,7.70076385471e-13,1.65993607748e-12,8.89402006904e-12,1.48624737517e-10,N2784-7/Q1/N2784-7.Q1.I.150306_2231.S.010566.092205N2208.0060.nh.fits.fz
2015-03-06T23:10:46.428955,-9.30242482437e-14,9.27772008524e-12,-2.2697916463e-11,1.28890204065e-10,1.08211855275e-12,2.26802562842e-10,9.46903666588e-12,2.08848882632e-10,N2784-7/Q1/N2784-7.Q1.I.150306_2310.S.010581.092205N2208.0060.nh.fits.fz
2015-03-06T23:48:33.200970,6.33534565954e-13,9.688624035e-12,1.5458243019e-10,1.34598665547e-10,-1.51428923654e-12,-4.14529993664e-10,9.73328362353e-12,-2.92257829049e-10,N2784-7/Q1/N2784-7.Q1.I.150306_2348.S.010596.092205N2208.0060.nh.fits.fz
2015-03-07T00:56:24.432000,1.55349691444e-11,1.07889558398e-10,3.79053233246e-09,1.49884959999e-09,9.84016645944e-10,1.86916963685e-07,2.48724196794e-09,1.89915212445e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0056.C.003035.092205N2208.0060.nh.fits.fz
2015-03-07T01:36:16.324996,1.18541114424e-11,1.12344591963e-10,2.89240320583e-09,1.56074086988e-09,9.90211357355e-10,1.8882293773e-07,2.60199906066e-09,1.91110785863e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0136.C.003050.092205N2208.0060.nh.fits.fz
2015-03-07T02:17:15.282011,4.30680534638e-12,9.65561033905e-11,1.05086050972e-09,1.34140021313e-09,9.86244752532e-10,1.89514025806e-07,2.56736698567e-09,1.90345232909e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0217.C.003066.092205N2208.0060.nh.fits.fz
2015-03-07T02:58:12.757013,2.20650286237e-11,1.16080048351e-10,5.38386712989e-09,1.61263558063e-09,1.01834818356e-09,1.92282641365e-07,3.16064596717e-09,1.96541193986e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0258.C.003081.092205N2208.0060.nh.fits.fz
2015-03-07T03:38:11.735010,2.85155649093e-11,1.05351706525e-10,6.95779789339e-09,1.46359269149e-09,9.96588367386e-10,1.86838050809e-07,2.65507260622e-09,1.92341559568e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0338.C.003096.092205N2208.0060.nh.fits.fz
2015-03-07T04:18:06.045019,-1.1578688312e-12,1.05250912152e-10,-2.82520007389e-10,1.46219236719e-09,9.95816984428e-10,1.92416138134e-07,3.2507350145e-09,1.92192672444e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0418.C.003111.092205N2208.0060.nh.fits.fz
2015-03-07T04:57:14.876985,2.31672320217e-11,1.05301968534e-10,5.65280444675e-09,1.46290168868e-09,1.02507924371e-09,1.93369018575e-07,3.11037751111e-09,1.97840293481e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0457.C.003126.092205N2208.0060.nh.fits.fz
2015-03-07T05:39:41.605013,8.41186668932e-12,1.09849719598e-10,2.05249550689e-09,1.52608103932e-09,1.00006625203e-09,1.91389290194e-07,2.85497603336e-09,1.93012780869e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0539.C.003141.092204N2208.0060.nh.fits.fz
2015-03-07T06:18:28.467021,2.92216598141e-12,1.23142607222e-10,7.13008485587e-10,1.71075176247e-09,9.97721905094e-10,1.91996349486e-07,2.97917690517e-09,1.92560321466e-07,N2784-7/Q1/N2784-7.Q1.I.150307_0618.C.003156.092205N2208.0060.nh.fits.fz
2015-03-07T19:06:36.252942,,,,,,,,,N2784-7/Q1/N2784-7.Q1.I.150307_1906.S.010749.092205N2208.0060.nh.fits.fz
2015-03-07T19:44:23.754165,-4.82607335171e-13,7.16171089446e-12,-1.17756193685e-10,9.94936633081e-11,-2.71577617166e-12,-4.31001567769e-10,6.63262977527e-12,-5.24144783132e-10,N2784-7/Q1/N2784-7.Q1.I.150307_1944.S.010764.092205N2208.0060.nh.fits.fz
2015-03-07T20:22:50.787188,-4.37343764719e-13,7.66510726419e-12,-1.06711875447e-10,1.06487069162e-10,-4.20151137189e-13,3.31817906485e-12,8.38471739956e-12,-8.10891701009e-11,N2784-7/Q1/N2784-7.Q1.I.150307_2022.S.010779.092205N2208.0060.nh.fits.fz
2015-03-07T21:00:17.733196,-2.05694307615e-13,7.42217398653e-12,-5.01894116545e-11,1.03112136884e-10,-7.10765268256e-13,-9.7478698724e-11,7.45563420029e-12,-1.37177699755e-10,N2784-7/Q1/N2784-7.Q1.I.150307_2100.S.010794.092205N2208.0060.nh.fits.fz
2015-03-07T21:42:36.167190,1.2686478658e-13,7.36048982181e-12,3.09550093891e-11,1.02255190426e-10,-6.27262781647e-13,-1.45546616426e-10,7.72206777688e-12,-1.21061716207e-10,N2784-7/Q1/N2784-7.Q1.I.150307_2142.S.010809.092205N2208.0060.nh.fits.fz
2015-03-07T22:25:25.524188,1.09605656799e-13,8.835349119e-12,2.6743780801e-11,1.22744592268e-10,2.75554183421e-13,3.2028067698e-11,8.12395376665e-12,5.31819588367e-11,N2784-7/Q1/N2784-7.Q1.I.150307_2225.S.010824.092205N2208.0060.nh.fits.fz
2015-03-07T23:05:34.774188,5.39491194773e-13,8.79900319273e-12,1.31635854994e-10,1.22239662836e-10,3.81057219199e-13,-3.05777556053e-11,8.28732308472e-12,7.35440458532e-11,N2784-7/Q1/N2784-7.Q1.I.150307_2305.S.010839.092205N2208.0060.nh.fits.fz
2015-03-07T23:42:43.923209,-2.56973478954e-13,8.81420457455e-12,-6.27015314669e-11,1.22450841133e-10,4.10084265807e-13,1.28742155825e-10,9.51580654551e-12,7.914626593e-11,N2784-7/Q1/N2784-7.Q1.I.150307_2342.S.010854.092205N2208.0060.nh.fits.fz
2015-03-08T19:11:03.863058,,,,,,,,,N2784-7/Q1/N2784-7.Q1.I.150308_1911.S.010991.092205N2208.0060.nh.fits.fz
2015-03-08T19:48:05.048054,-1.61534262529e-12,6.90890790758e-12,-3.94143606641e-10,9.59816115476e-11,,,,,N2784-7/Q1/N2784-7.Q1.I.150308_1948.S.011006.092205N2208.0060.nh.fits.fz
2015-03-08T20:25:38.035058,-2.71079735265e-13,6.83411183547e-12,-6.61434587657e-11,9.49425121854e-11,-4.71270158314e-13,-3.86367500493e-11,6.34626075649e-12,-9.09551392536e-11,N2784-7/Q1/N2784-7.Q1.I.150308_2025.S.011021.092205N2208.0060.nh.fits.fz
2015-03-08T21:09:22.318053,-1.30734995312e-13,7.19356475429e-12,-3.18993373383e-11,9.99361912668e-11,9.00891774375e-13,1.99103969423e-10,6.78976319612e-12,1.73872111153e-10,N2784-7/Q1/N2784-7.Q1.I.150308_2109.S.011036.092205N2208.0060.nh.fits.fz
2015-03-08T21:56:07.196056,3.0421490522e-13,6.71486260692e-12,7.42284358979e-11,9.32858512659e-11,4.37118684348e-13,2.56504262275e-11,6.24811140326e-12,8.4363904751e-11,N2784-7/Q1/N2784-7.Q1.I.150308_2156.S.011052.092205N2208.0060.nh.fits.fz
2015-03-08T22:34:22.091186,5.1184176255e-13,6.8688900054e-12,1.24889390496e-10,9.5425667368e-11,9.27357366245e-13,8.01945107543e-11,7.15445324512e-12,1.78979969734e-10,N2784-7/Q1/N2784-7.Q1.I.150308_2234.S.011067.092205N2208.0060.nh.fits.fz
2015-03-08T23:18:59.267062,-2.18229145692e-12,8.81956660481e-12,-5.32479116355e-10,1.22525337098e-10,,,,,N2784-7/Q1/N2784-7.Q1.I.150308_2318.S.011083.092205N2208.0060.nh.fits.fz
2015-03-08T23:56:51.917044,,,,,,,,,N2784-7/Q1/N2784-7.Q1.I.150308_2356.S.011098.092204N2208.0060.nh.fits.fz
2015-03-09T00:55:39.132997,-6.25008898802e-12,8.78246433911e-11,-1.52502166451e-09,1.22009891079e-09,9.66460245166e-10,1.87733107282e-07,2.19645612809e-09,1.8652683309e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0055.C.003544.092205N2208.0060.nh.fits.fz
2015-03-09T01:40:12.080011,2.31181762102e-12,8.39790320617e-11,5.6408350213e-10,1.16667397965e-09,9.62633306401e-10,1.85342045711e-07,2.5008357607e-09,1.85788223916e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0140.C.003559.092205N2208.0060.nh.fits.fz
2015-03-09T02:17:09.916021,1.21708927658e-11,9.20606785249e-11,2.96969782099e-09,1.27894783652e-09,9.82514403169e-10,1.87276299357e-07,2.45361908568e-09,1.89625282587e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0217.C.003574.092205N2208.0060.nh.fits.fz
2015-03-09T02:54:26.149012,9.40630993235e-12,1.02577307759e-10,2.2951396339e-09,1.42504952283e-09,9.89889281655e-10,1.89233205106e-07,2.65903987717e-09,1.91048627585e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0254.C.003589.092205N2208.0060.nh.fits.fz
2015-03-09T03:32:00.125022,8.93293425341e-12,8.71736918762e-11,2.17963602722e-09,1.21105558915e-09,9.68584323857e-10,1.85212712722e-07,2.40569431043e-09,1.86936773616e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0332.C.003604.092205N2208.0060.nh.fits.fz
2015-03-09T04:12:25.797012,-1.87281071727e-12,9.35122812518e-11,-4.5696582629e-10,1.29911414959e-09,9.6177399378e-10,1.85983836332e-07,2.19162177295e-09,1.85622383242e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0412.C.003619.092205N2208.0060.nh.fits.fz
2015-03-09T04:51:15.076012,7.712462613e-12,9.63807852972e-11,1.88184090533e-09,1.33896460586e-09,9.72224412088e-10,1.86150813875e-07,2.44094633395e-09,1.87639315641e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0451.C.003634.092205N2208.0060.nh.fits.fz
2015-03-09T05:30:05.068003,1.11801464354e-12,9.38039784737e-11,2.72795563916e-10,1.30316646363e-09,9.8096997192e-10,1.89111432292e-07,2.55127696747e-09,1.8932720991e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0530.C.003649.092205N2208.0060.nh.fits.fz
2015-03-09T06:08:40.286020,1.11718238827e-11,9.17831644021e-11,2.72592504125e-09,1.27509247605e-09,9.92727122728e-10,1.89440171994e-07,2.24250018555e-09,1.91596328136e-07,N2784-7/Q1/N2784-7.Q1.I.150309_0608.C.003664.092205N2208.0060.nh.fits.fz
2015-03-09T19:00:54.503090,,,,,,,,,N2784-7/Q1/N2784-7.Q1.I.150309_1900.S.011225.092205N2208.0060.nh.fits.fz
2015-03-09T19:38:14.912085,,,,,,,,,N2784-7/Q1/N2784-7.Q1.I.150309_1938.S.011240.092205N2208.0060.nh.fits.fz
2015-03-09T20:17:40.276069,-2.68360447796e-13,7.0928709954e-12,-6.54799478528e-11,9.85373102558e-11,-2.20064065711e-13,9.32120006181e-12,6.61166303997e-12,-4.2472365902e-11,N2784-7/Q1/N2784-7.Q1.I.150309_2017.S.011255.092205N2208.0060.nh.fits.fz
2015-03-09T20:55:27.159087,-7.72044320835e-13,7.01723054664e-12,-1.88378812549e-10,9.74864772241e-11,-3.34545921781e-13,8.44371933484e-11,6.7339345905e-12,-6.45673653432e-11,N2784-7/Q1/N2784-7.Q1.I.150309_2055.S.011270.092205N2208.0060.nh.fits.fz
2015-03-09T21:34:51.260140,-7.07216566125e-13,6.73005444776e-12,-1.72560840617e-10,9.34969046629e-11,-1.44824405831e-13,1.08541689525e-10,6.94038316401e-12,-2.79511101764e-11,N2784-7/Q1/N2784-7.Q1.I.150309_2134.S.011285.092205N2208.0060.nh.fits.fz
2015-03-09T22:12:43.087083,-2.17754416929e-12,1.55971416338e-11,-5.31320765162e-10,2.16682408127e-10,-8.73460646259e-13,2.51688114794e-10,1.70696790036e-11,-1.68577901638e-10,N2784-7/Q1/N2784-7.Q1.I.150309_2212.S.011300.092205N2208.0060.nh.fits.fz
2015-03-09T23:06:23.860085,2.74146970316e-13,7.62893220818e-12,6.68918601066e-11,1.05984512833e-10,-5.51931852273e-14,-6.35626482004e-11,8.01440858123e-12,-1.06522846099e-11,N2784-7/Q1/N2784-7.Q1.I.150309_2306.S.011315.092205N2208.0060.nh.fits.fz
2015-03-09T23:52:59.401085,5.46070296186e-13,7.96489523641e-12,1.33241154221e-10,1.10651855734e-10,-3.46466155461e-13,-1.72259539966e-10,7.75709618067e-12,-6.68679694948e-11,N2784-7/Q1/N2784-7.Q1.I.150309_2352.S.011331.092204N2208.0060.nh.fits.fz
2015-03-11T00:40:41.159217,-9.19840158903e-12,8.85133910611e-11,-2.24440999119e-09,1.22966725691e-09,9.68351510089e-10,1.88667129919e-07,2.39710362671e-09,1.86891838894e-07,N2784-7/Q1/N2784-7.Q1.I.150311_0040.C.004045.092205N2208.0060.nh.fits.fz
2015-03-11T01:21:36.491218,-4.58542535539e-12,8.82685036174e-11,-1.11884379539e-09,1.22626520049e-09,9.74661462649e-10,1.88994647488e-07,2.48415510384e-09,1.8810966651e-07,N2784-7/Q1/N2784-7.Q1.I.150311_0121.C.004060.092205N2208.0060.nh.fits.fz
